iteration,node_id,kind,phase,microbatch,rank,pp_stage,pp_lane,src_rank,dst_rank,src_stage,dst_stage,sequence,region,duration_ns,network_service_ns,software_completion_ns,observed_start_ns,observed_end_ns,predicted_start_ns,predicted_end_ns,critical_predecessor,local_wait_ns
55,lane13:B3:s6->s5,pp_message,backward,3,-1,6,13,109,93,6,5,-1,p2p,4712346,4712346,0,,,14470918071,14475630417,rank109:B3,0
55,rank93:B3,compute,backward,3,93,5,13,93,93,5,5,7,cooldown,687964257,0,0,1.7854777604821158e+18,1.78547776117008e+18,14475630417,15163594674,lane13:B3:s6->s5,59116650
55,lane13:B0:s2->s1,pp_message,backward,0,-1,2,13,45,29,2,1,-1,p2p,4712346,4712346,0,,,14537659772,14542372118,rank45:B0,0
55,rank29:B0,compute,backward,0,29,1,13,29,29,1,1,4,cooldown,724799343,0,0,1.7854777606377943e+18,1.7854777613625935e+18,14542372118,15267171461,lane13:B0:s2->s1,13042620345
55,lane13:B1:s3->s2,pp_message,backward,1,-1,3,13,61,45,3,2,-1,p2p,4712346,4712346,0,,,14808847330,14813559676,rank61:B1,0
55,rank45:B1,compute,backward,1,45,2,13,45,45,2,2,5,cooldown,759336132,0,0,1.7854777609075328e+18,1.785477761666869e+18,14813559676,15572895808,lane13:B1:s3->s2,275899904
55,lane13:B2:s4->s3,pp_message,backward,2,-1,4,13,77,61,4,3,-1,p2p,4712346,4712346,0,,,15121277628,15125989974,rank77:B2,0
55,rank61:B2,compute,backward,2,61,3,13,61,61,3,3,6,cooldown,692358910,0,0,1.7854777612228987e+18,1.7854777619152576e+18,15125989974,15818348884,lane13:B2:s4->s3,317142644
55,lane13:B3:s5->s4,pp_message,backward,3,-1,5,13,93,77,5,4,-1,p2p,4712346,4712346,0,,,15163594674,15168307020,rank93:B3,0
55,rank77:B3,compute,backward,3,77,4,13,77,77,4,4,7,cooldown,699337874,0,0,1.785477761268613e+18,1.785477761967951e+18,15168307020,15867644894,lane13:B3:s5->s4,47029392
55,lane13:B0:s1->s0,pp_message,backward,0,-1,1,13,29,13,1,0,-1,p2p,4712346,4712346,0,,,15267171461,15271883807,rank29:B0,0
55,rank13:B0,compute,backward,0,13,0,13,13,13,0,0,4,cooldown,409440048,0,0,1.7854777614613696e+18,1.7854777618708096e+18,15271883807,15681323855,lane13:B0:s1->s0,14602058040
55,lane13:B1:s2->s1,pp_message,backward,1,-1,2,13,45,29,2,1,-1,p2p,4712346,4712346,0,,,15572895808,15577608154,rank45:B1,0
55,rank29:B1,compute,backward,1,29,1,13,29,29,1,1,5,cooldown,727135113,0,0,1.7854777617657231e+18,1.7854777624928584e+18,15577608154,16304743267,lane13:B1:s2->s1,310436693
55,lane13:B2:s3->s2,pp_message,backward,2,-1,3,13,61,45,3,2,-1,p2p,4712346,4712346,0,,,15818348884,15823061230,rank61:B2,0
55,rank45:B2,compute,backward,2,45,2,13,45,45,2,2,6,cooldown,709282157,0,0,1.7854777620132913e+18,1.7854777627225733e+18,15823061230,16532343387,lane13:B2:s3->s2,250165422
55,lane13:B3:s4->s3,pp_message,backward,3,-1,4,13,77,61,4,3,-1,p2p,4712346,4712346,0,,,15867644894,15872357240,rank77:B3,0
55,rank61:B3,compute,backward,3,61,3,13,61,61,3,3,7,cooldown,692687292,0,0,1.7854777620661834e+18,1.7854777627588708e+18,15872357240,16565044532,lane13:B3:s4->s3,54008356
55,lane13:B1:s1->s0,pp_message,backward,1,-1,1,13,29,13,1,0,-1,p2p,4712346,4712346,0,,,16304743267,16309455613,rank29:B1,0
55,rank13:B1,compute,backward,1,13,0,13,13,13,0,0,5,cooldown,416184190,0,0,1.7854777625897324e+18,1.7854777630059164e+18,16309455613,16725639803,lane13:B1:s1->s0,628131758
55,lane13:B2:s2->s1,pp_message,backward,2,-1,2,13,45,29,2,1,-1,p2p,4712346,4712346,0,,,16532343387,16537055733,rank45:B2,0
55,rank29:B2,compute,backward,2,29,1,13,29,29,1,1,6,cooldown,725091849,0,0,1.785477762820866e+18,1.785477763545958e+18,16537055733,17262147582,lane13:B2:s2->s1,232312466
55,lane13:B3:s3->s2,pp_message,backward,3,-1,3,13,61,45,3,2,-1,p2p,4712346,4712346,0,,,16565044532,16569756878,rank61:B3,0
55,rank45:B3,compute,backward,3,45,2,13,45,45,2,2,7,cooldown,704805367,0,0,1.7854777628570606e+18,1.785477763561866e+18,16569756878,17274562245,lane13:B3:s3->s2,37413491
55,lane13:B2:s1->s0,pp_message,backward,2,-1,1,13,29,13,1,0,-1,p2p,4712346,4712346,0,,,17262147582,17266859928,rank29:B2,0
55,rank13:B2,compute,backward,2,13,0,13,13,13,0,0,6,cooldown,407961485,0,0,1.7854777636434058e+18,1.7854777640513674e+18,17266859928,17674821413,lane13:B2:s1->s0,541220125
55,lane13:B3:s2->s1,pp_message,backward,3,-1,2,13,45,29,2,1,-1,p2p,4712346,4712346,0,,,17274562245,17279274591,rank45:B3,0
55,rank29:B3,compute,backward,3,29,1,13,29,29,1,1,7,cooldown,726413918,0,0,1.785477763661267e+18,1.7854777643876808e+18,17279274591,18005688509,lane13:B3:s2->s1,17127009
55,lane13:B3:s1->s0,pp_message,backward,3,-1,1,13,29,13,1,0,-1,p2p,4712346,4712346,0,,,18005688509,18010400855,rank29:B3,0
55,rank13:B3,compute,backward,3,13,0,13,13,13,0,0,7,cooldown,407560606,0,0,1.7854777644853532e+18,1.785477764892914e+18,18010400855,18417961461,lane13:B3:s1->s0,335579442
55,rank14:F0,compute,forward,0,14,0,14,14,14,0,0,0,warmup,160510483,0,0,1.785477744808877e+18,1.7854777449693875e+18,0,160510483,,0
55,lane14:F0:s0->s1,pp_message,forward,0,-1,0,14,14,30,0,1,-1,p2p,4712346,4712346,0,,,160510483,165222829,rank14:F0,0
55,rank14:F1,compute,forward,1,14,0,14,14,14,0,0,1,warmup,158341954,0,0,1.7854777449746977e+18,1.7854777451330399e+18,165222829,323564783,lane14:F0:s0->s1,4712346
55,rank30:F0,compute,forward,0,30,1,14,30,30,1,1,0,warmup,323694294,0,0,1.785477744974623e+18,1.7854777452983173e+18,165222829,488917123,lane14:F0:s0->s1,165222829
55,lane14:F1:s0->s1,pp_message,forward,1,-1,0,14,14,30,0,1,-1,p2p,4712346,4712346,0,,,323564783,328277129,rank14:F1,0
55,rank14:F2,compute,forward,2,14,0,14,14,14,0,0,2,warmup,158144393,0,0,1.7854777453087437e+18,1.785477745466888e+18,328277129,486421522,lane14:F1:s0->s1,4712346
55,lane14:F2:s0->s1,pp_message,forward,2,-1,0,14,14,30,0,1,-1,p2p,4712346,4712346,0,,,486421522,491133868,rank14:F2,0
55,lane14:F0:s1->s2,pp_message,forward,0,-1,1,14,30,46,1,2,-1,p2p,4712346,4712346,0,,,488917123,493629469,rank30:F0,0
55,rank14:F3,compute,forward,3,14,0,14,14,14,0,0,3,warmup,178130089,0,0,1.7854777456632532e+18,1.7854777458413834e+18,491133868,669263957,lane14:F2:s0->s1,4712346
55,rank30:F1,compute,forward,1,30,1,14,30,30,1,1,1,warmup,327495287,0,0,1.7854777453086559e+18,1.785477745636151e+18,493629469,821124756,lane14:F0:s1->s2,4712346
55,rank46:F0,compute,forward,0,46,2,14,46,46,2,2,0,warmup,344253596,0,0,1.785477745303503e+18,1.7854777456477568e+18,493629469,837883065,lane14:F0:s1->s2,493629469
55,lane14:F3:s0->s1,pp_message,forward,3,-1,0,14,14,30,0,1,-1,p2p,4712346,4712346,0,,,669263957,673976303,rank14:F3,0
55,lane14:F1:s1->s2,pp_message,forward,1,-1,1,14,30,46,1,2,-1,p2p,4712346,4712346,0,,,821124756,825837102,rank30:F1,0
55,rank30:F2,compute,forward,2,30,1,14,30,30,1,1,2,warmup,342348735,0,0,1.7854777456631562e+18,1.785477746005505e+18,825837102,1168185837,lane14:F1:s1->s2,4712346
55,lane14:F0:s2->s3,pp_message,forward,0,-1,2,14,46,62,2,3,-1,p2p,4712346,4712346,0,,,837883065,842595411,rank46:F0,0
55,rank46:F1,compute,forward,1,46,2,14,46,46,2,2,1,warmup,336631974,0,0,1.7854777456579635e+18,1.7854777459945956e+18,842595411,1179227385,lane14:F0:s2->s3,4712346
55,rank62:F0,compute,forward,0,62,3,14,62,62,3,3,0,warmup,407397044,0,0,1.7854777456530852e+18,1.785477746060482e+18,842595411,1249992455,lane14:F0:s2->s3,842595411
55,lane14:F2:s1->s2,pp_message,forward,2,-1,1,14,30,46,1,2,-1,p2p,4712346,4712346,0,,,1168185837,1172898183,rank30:F2,0
55,rank30:F3,compute,forward,3,30,1,14,30,30,1,1,3,warmup,325993802,0,0,1.7854777460811492e+18,1.785477746407143e+18,1172898183,1498891985,lane14:F2:s1->s2,4712346
55,lane14:F1:s2->s3,pp_message,forward,1,-1,2,14,46,62,2,3,-1,p2p,4712346,4712346,0,,,1179227385,1183939731,rank46:F1,0
55,rank46:F2,compute,forward,2,46,2,14,46,46,2,2,2,warmup,320034246,0,0,1.7854777460759363e+18,1.7854777463959706e+18,1183939731,1503973977,lane14:F1:s2->s3,4712346
55,lane14:F0:s3->s4,pp_message,forward,0,-1,3,14,62,78,3,4,-1,p2p,4712346,4712346,0,,,1249992455,1254704801,rank62:F0,0
55,rank62:F1,compute,forward,1,62,3,14,62,62,3,3,1,warmup,352766507,0,0,1.7854777460707658e+18,1.7854777464235323e+18,1254704801,1607471308,lane14:F0:s3->s4,4712346
55,rank78:F0,compute,forward,0,78,4,14,78,78,4,4,0,warmup,318209726,0,0,1.7854777460661747e+18,1.7854777463843845e+18,1254704801,1572914527,lane14:F0:s3->s4,1254704801
55,lane14:F3:s1->s2,pp_message,forward,3,-1,1,14,30,46,1,2,-1,p2p,4712346,4712346,0,,,1498891985,1503604331,rank30:F3,0
55,lane14:F2:s2->s3,pp_message,forward,2,-1,2,14,46,62,2,3,-1,p2p,4712346,4712346,0,,,1503973977,1508686323,rank46:F2,0
55,rank46:F3,compute,forward,3,46,2,14,46,46,2,2,3,warmup,346572618,0,0,1.7854777464389885e+18,1.7854777467855613e+18,1508686323,1855258941,lane14:F2:s2->s3,4712346
55,lane14:F0:s4->s5,pp_message,forward,0,-1,4,14,78,94,4,5,-1,p2p,4712346,4712346,0,,,1572914527,1577626873,rank78:F0,0
55,rank94:F0,compute,forward,0,94,5,14,94,94,5,5,0,warmup,314811905,0,0,1.7854777463899044e+18,1.7854777467047163e+18,1577626873,1892438778,lane14:F0:s4->s5,1577626873
55,lane14:F1:s3->s4,pp_message,forward,1,-1,3,14,62,78,3,4,-1,p2p,4712346,4712346,0,,,1607471308,1612183654,rank62:F1,0
55,rank62:F2,compute,forward,2,62,3,14,62,62,3,3,2,warmup,337332374,0,0,1.7854777464337966e+18,1.7854777467711288e+18,1612183654,1949516028,lane14:F1:s3->s4,4712346
55,rank78:F1,compute,forward,1,78,4,14,78,78,4,4,1,warmup,317947360,0,0,1.785477746428646e+18,1.7854777467465933e+18,1612183654,1930131014,lane14:F1:s3->s4,39269127
55,lane14:F3:s2->s3,pp_message,forward,3,-1,2,14,46,62,2,3,-1,p2p,4712346,4712346,0,,,1855258941,1859971287,rank46:F3,0
55,lane14:F0:s5->s6,pp_message,forward,0,-1,5,14,94,110,5,6,-1,p2p,4712346,4712346,0,,,1892438778,1897151124,rank94:F0,0
55,rank110:F0,compute,forward,0,110,6,14,110,110,6,6,0,warmup,316261167,0,0,1.7854777467103877e+18,1.7854777470266488e+18,1897151124,2213412291,lane14:F0:s5->s6,1897151124
55,lane14:F1:s4->s5,pp_message,forward,1,-1,4,14,78,94,4,5,-1,p2p,4712346,4712346,0,,,1930131014,1934843360,rank78:F1,0
55,rank94:F1,compute,forward,1,94,5,14,94,94,5,5,1,warmup,461530140,0,0,1.7854777467517678e+18,1.785477747213298e+18,1934843360,2396373500,lane14:F1:s4->s5,42404582
55,lane14:F2:s3->s4,pp_message,forward,2,-1,3,14,62,78,3,4,-1,p2p,4712346,4712346,0,,,1949516028,1954228374,rank62:F2,0
55,rank62:F3,compute,forward,3,62,3,14,62,62,3,3,3,warmup,325745302,0,0,1.7854777467907228e+18,1.785477747116468e+18,1954228374,2279973676,lane14:F2:s3->s4,4712346
55,rank78:F2,compute,forward,2,78,4,14,78,78,4,4,2,warmup,317145458,0,0,1.7854777467762524e+18,1.7854777470933978e+18,1954228374,2271373832,lane14:F2:s3->s4,24097360
55,lane14:F0:s6->s7,pp_message,forward,0,-1,6,14,110,126,6,7,-1,p2p,4712346,4712346,0,,,2213412291,2218124637,rank110:F0,0
55,rank126:F0,compute,forward,0,126,7,14,126,126,7,7,0,warmup,321332356,0,0,1.7854777470333356e+18,1.7854777473546678e+18,2218124637,2539456993,lane14:F0:s6->s7,2218124637
55,lane14:F2:s4->s5,pp_message,forward,2,-1,4,14,78,94,4,5,-1,p2p,4712346,4712346,0,,,2271373832,2276086178,rank78:F2,0
55,lane14:F3:s3->s4,pp_message,forward,3,-1,3,14,62,78,3,4,-1,p2p,4712346,4712346,0,,,2279973676,2284686022,rank62:F3,0
55,rank78:F3,compute,forward,3,78,4,14,78,78,4,4,3,warmup,330106474,0,0,1.785477747228649e+18,1.7854777475587556e+18,2284686022,2614792496,lane14:F3:s3->s4,13312190
55,lane14:F1:s5->s6,pp_message,forward,1,-1,5,14,94,110,5,6,-1,p2p,4712346,4712346,0,,,2396373500,2401085846,rank94:F1,0
55,rank110:F1,compute,forward,1,110,6,14,110,110,6,6,1,warmup,327894372,0,0,1.7854777472183813e+18,1.7854777475462756e+18,2401085846,2728980218,lane14:F1:s5->s6,187673555
55,rank94:F2,compute,forward,2,94,5,14,94,94,5,5,2,warmup,324451574,0,0,1.7854777472234468e+18,1.7854777475478984e+18,2401085846,2725537420,lane14:F1:s5->s6,4712346
55,lane14:F0:s7->s8,pp_message,forward,0,-1,7,14,126,142,7,8,-1,p2p,4712346,4712346,0,,,2539456993,2544169339,rank126:F0,0
55,rank142:F0,compute,forward,0,142,8,14,142,142,8,8,0,warmup,314837215,0,0,1.7854777473603036e+18,1.7854777476751406e+18,2544169339,2859006554,lane14:F0:s7->s8,2544169339
55,lane14:F3:s4->s5,pp_message,forward,3,-1,4,14,78,94,4,5,-1,p2p,4712346,4712346,0,,,2614792496,2619504842,rank78:F3,0
55,lane14:F2:s5->s6,pp_message,forward,2,-1,5,14,94,110,5,6,-1,p2p,4712346,4712346,0,,,2725537420,2730249766,rank94:F2,0
55,lane14:F1:s6->s7,pp_message,forward,1,-1,6,14,110,126,6,7,-1,p2p,4712346,4712346,0,,,2728980218,2733692564,rank110:F1,0
55,rank94:F3,compute,forward,3,94,5,14,94,94,5,5,3,warmup,312334358,0,0,1.785477747563942e+18,1.7854777478762762e+18,2730249766,3042584124,lane14:F2:s5->s6,4712346
55,rank110:F2,compute,forward,2,110,6,14,110,110,6,6,2,warmup,329687536,0,0,1.7854777475570988e+18,1.7854777478867863e+18,2733692564,3063380100,lane14:F1:s6->s7,4712346
55,rank126:F1,compute,forward,1,126,7,14,126,126,7,7,1,warmup,310700507,0,0,1.7854777475521915e+18,1.785477747862892e+18,2733692564,3044393071,lane14:F1:s6->s7,194235571
55,lane14:F0:s8->s9,pp_message,forward,0,-1,8,14,142,158,8,9,-1,p2p,4712346,4712346,0,,,2859006554,2863718900,rank142:F0,0
55,rank158:F0,compute,forward,0,158,9,14,158,158,9,9,0,warmup,322320835,0,0,1.7854777476807258e+18,1.7854777480030467e+18,2863718900,3186039735,lane14:F0:s8->s9,2863718900
55,lane14:F3:s5->s6,pp_message,forward,3,-1,5,14,94,110,5,6,-1,p2p,4712346,4712346,0,,,3042584124,3047296470,rank94:F3,0
55,lane14:F1:s7->s8,pp_message,forward,1,-1,7,14,126,142,7,8,-1,p2p,4712346,4712346,0,,,3044393071,3049105417,rank126:F1,0
55,rank142:F1,compute,forward,1,142,8,14,142,142,8,8,1,warmup,316075390,0,0,1.7854777478684849e+18,1.7854777481845604e+18,3049105417,3365180807,lane14:F1:s7->s8,190098863
55,lane14:F2:s6->s7,pp_message,forward,2,-1,6,14,110,126,6,7,-1,p2p,4712346,4712346,0,,,3063380100,3068092446,rank110:F2,0
55,rank110:F3,compute,forward,3,110,6,14,110,110,6,6,3,warmup,313921430,0,0,1.7854777478975675e+18,1.785477748211489e+18,3068092446,3382013876,lane14:F2:s6->s7,4712346
55,rank126:F2,compute,forward,2,126,7,14,126,126,7,7,2,warmup,308677660,0,0,1.7854777478927263e+18,1.785477748201404e+18,3068092446,3376770106,lane14:F2:s6->s7,23699375
55,lane14:F0:s9->s10,pp_message,forward,0,-1,9,14,158,174,9,10,-1,p2p,4712346,4712346,0,,,3186039735,3190752081,rank158:F0,0
55,rank174:F0,compute,forward,0,174,10,14,174,174,10,10,0,warmup,313407168,0,0,1.785477748008351e+18,1.7854777483217582e+18,3190752081,3504159249,lane14:F0:s9->s10,3190752081
55,lane14:F1:s8->s9,pp_message,forward,1,-1,8,14,142,158,8,9,-1,p2p,4712346,4712346,0,,,3365180807,3369893153,rank142:F1,0
55,rank158:F1,compute,forward,1,158,9,14,158,158,9,9,1,warmup,317454127,0,0,1.785477748189737e+18,1.7854777485071913e+18,3369893153,3687347280,lane14:F1:s8->s9,183853418
55,lane14:F2:s7->s8,pp_message,forward,2,-1,7,14,126,142,7,8,-1,p2p,4712346,4712346,0,,,3376770106,3381482452,rank126:F2,0
55,rank142:F2,compute,forward,2,142,8,14,142,142,8,8,2,warmup,311237832,0,0,1.7854777482070042e+18,1.785477748518242e+18,3381482452,3692720284,lane14:F2:s7->s8,16301645
55,lane14:F3:s6->s7,pp_message,forward,3,-1,6,14,110,126,6,7,-1,p2p,4712346,4712346,0,,,3382013876,3386726222,rank110:F3,0
55,rank126:F3,compute,forward,3,126,7,14,126,126,7,7,3,warmup,308735040,0,0,1.7854777482173742e+18,1.7854777485261092e+18,3386726222,3695461262,lane14:F3:s6->s7,9956116
55,lane14:F0:s10->s11,pp_message,forward,0,-1,10,14,174,190,10,11,-1,p2p,4712346,4712346,0,,,3504159249,3508871595,rank174:F0,0
55,rank190:F0,compute,forward,0,190,11,14,190,190,11,11,0,warmup,312271694,0,0,1.7854777483280714e+18,1.785477748640343e+18,3508871595,3821143289,lane14:F0:s10->s11,3508871595
55,lane14:F1:s9->s10,pp_message,forward,1,-1,9,14,158,174,9,10,-1,p2p,4712346,4712346,0,,,3687347280,3692059626,rank158:F1,0
55,rank174:F1,compute,forward,1,174,10,14,174,174,10,10,1,warmup,310844854,0,0,1.7854777485121418e+18,1.7854777488229868e+18,3692059626,4002904480,lane14:F1:s9->s10,187900377
55,lane14:F2:s8->s9,pp_message,forward,2,-1,8,14,142,158,8,9,-1,p2p,4712346,4712346,0,,,3692720284,3697432630,rank142:F2,0
55,lane14:F3:s7->s8,pp_message,forward,3,-1,7,14,126,142,7,8,-1,p2p,4712346,4712346,0,,,3695461262,3700173608,rank126:F3,0
55,rank158:F2,compute,forward,2,158,9,14,158,158,9,9,2,warmup,316706613,0,0,1.7854777485233142e+18,1.7854777488400207e+18,3697432630,4014139243,lane14:F2:s8->s9,10085350
55,rank142:F3,compute,forward,3,142,8,14,142,142,8,8,3,warmup,309904959,0,0,1.7854777485311043e+18,1.7854777488410094e+18,3700173608,4010078567,lane14:F3:s7->s8,7453324
55,lane14:F0:s11->s12,pp_message,forward,0,-1,11,14,190,206,11,12,-1,p2p,4712346,4712346,0,,,3821143289,3825855635,rank190:F0,0
55,rank206:F0,compute,forward,0,206,12,14,206,206,12,12,0,warmup,312402044,0,0,1.7854777486458094e+18,1.7854777489582113e+18,3825855635,4138257679,lane14:F0:s11->s12,3825855635
55,lane14:F1:s10->s11,pp_message,forward,1,-1,10,14,174,190,10,11,-1,p2p,4712346,4712346,0,,,4002904480,4007616826,rank174:F1,0
55,rank190:F1,compute,forward,1,190,11,14,190,190,11,11,1,warmup,308722761,0,0,1.7854777488281633e+18,1.785477749136886e+18,4007616826,4316339587,lane14:F1:s10->s11,186473537
55,lane14:F3:s8->s9,pp_message,forward,3,-1,8,14,142,158,8,9,-1,p2p,4712346,4712346,0,,,4010078567,4014790913,rank142:F3,0
55,lane14:F2:s9->s10,pp_message,forward,2,-1,9,14,158,174,9,10,-1,p2p,4712346,4712346,0,,,4014139243,4018851589,rank158:F2,0
55,rank158:F3,compute,forward,3,158,9,14,158,158,9,9,3,warmup,319060408,0,0,1.7854777488501105e+18,1.7854777491691707e+18,4018851589,4337911997,lane14:F2:s9->s10,4712346
55,rank174:F2,compute,forward,2,174,10,14,174,174,10,10,2,warmup,310094681,0,0,1.785477748845032e+18,1.7854777491551265e+18,4018851589,4328946270,lane14:F2:s9->s10,15947109
55,lane14:F0:s12->s13,pp_message,forward,0,-1,12,14,206,222,12,13,-1,p2p,4712346,4712346,0,,,4138257679,4142970025,rank206:F0,0
55,rank222:F0,compute,forward,0,222,13,14,222,222,13,13,0,warmup,315476885,0,0,1.7854777489639468e+18,1.7854777492794237e+18,4142970025,4458446910,lane14:F0:s12->s13,4142970025
55,lane14:F1:s11->s12,pp_message,forward,1,-1,11,14,190,206,11,12,-1,p2p,4712346,4712346,0,,,4316339587,4321051933,rank190:F1,0
55,rank206:F1,compute,forward,1,206,12,14,206,206,12,12,1,warmup,308040192,0,0,1.7854777491418888e+18,1.785477749449929e+18,4321051933,4629092125,lane14:F1:s11->s12,182794254
55,lane14:F2:s10->s11,pp_message,forward,2,-1,10,14,174,190,10,11,-1,p2p,4712346,4712346,0,,,4328946270,4333658616,rank174:F2,0
55,rank190:F2,compute,forward,2,190,11,14,190,190,11,11,2,warmup,306205764,0,0,1.7854777491603308e+18,1.7854777494665367e+18,4333658616,4639864380,lane14:F2:s10->s11,17319029
55,lane14:F3:s9->s10,pp_message,forward,3,-1,9,14,158,174,9,10,-1,p2p,4712346,4712346,0,,,4337911997,4342624343,rank158:F3,0
55,rank174:F3,compute,forward,3,174,10,14,174,174,10,10,3,warmup,454080435,0,0,1.785477749174279e+18,1.7854777496283594e+18,4342624343,4796704778,lane14:F3:s9->s10,13678073
55,lane14:F0:s13->s14,pp_message,forward,0,-1,13,14,222,238,13,14,-1,p2p,4712346,4712346,0,,,4458446910,4463159256,rank222:F0,0
55,rank238:F0,compute,forward,0,238,14,14,238,238,14,14,0,warmup,321508849,0,0,1.785477749285934e+18,1.785477749607443e+18,4463159256,4784668105,lane14:F0:s13->s14,4463159256
55,lane14:F1:s12->s13,pp_message,forward,1,-1,12,14,206,222,12,13,-1,p2p,4712346,4712346,0,,,4629092125,4633804471,rank206:F1,0
55,rank222:F1,compute,forward,1,222,13,14,222,222,13,13,1,warmup,460711936,0,0,1.7854777494549814e+18,1.7854777499156933e+18,4633804471,5094516407,lane14:F1:s12->s13,175357561
55,lane14:F2:s11->s12,pp_message,forward,2,-1,11,14,190,206,11,12,-1,p2p,4712346,4712346,0,,,4639864380,4644576726,rank190:F2,0
55,rank206:F2,compute,forward,2,206,12,14,206,206,12,12,2,warmup,308217546,0,0,1.785477749471539e+18,1.7854777497797563e+18,4644576726,4952794272,lane14:F2:s11->s12,15484601
55,lane14:F0:s14->s15,pp_message,forward,0,-1,14,14,238,254,14,15,-1,p2p,4712346,4712346,0,,,4784668105,4789380451,rank238:F0,0
55,rank254:F0,compute,forward,0,254,15,14,254,254,15,15,0,steady,195728118,0,0,1.7854777496132595e+18,1.7854777498089876e+18,4789380451,4985108569,lane14:F0:s14->s15,4789380451
55,lane14:F3:s10->s11,pp_message,forward,3,-1,10,14,174,190,10,11,-1,p2p,4712346,4712346,0,,,4796704778,4801417124,rank174:F3,0
55,rank190:F3,compute,forward,3,190,11,14,190,190,11,11,3,warmup,307430662,0,0,1.78547774963359e+18,1.7854777499410207e+18,4801417124,5108847786,lane14:F3:s10->s11,161552744
55,lane14:F2:s12->s13,pp_message,forward,2,-1,12,14,206,222,12,13,-1,p2p,4712346,4712346,0,,,4952794272,4957506618,rank206:F2,0
55,rank254:B0,compute,backward,0,254,15,14,254,254,15,15,1,steady,387904825,0,0,1.785477749809142e+18,1.7854777501970468e+18,4985108569,5373013394,rank254:F0,0
55,lane14:F1:s13->s14,pp_message,forward,1,-1,13,14,222,238,13,14,-1,p2p,4712346,4712346,0,,,5094516407,5099228753,rank222:F1,0
55,rank222:F2,compute,forward,2,222,13,14,222,222,13,13,2,steady,310623791,0,0,1.7854777499259635e+18,1.7854777502365875e+18,5099228753,5409852544,lane14:F1:s13->s14,4712346
55,rank238:F1,compute,forward,1,238,14,14,238,238,14,14,1,steady,312666686,0,0,1.785477749921016e+18,1.7854777502336827e+18,5099228753,5411895439,lane14:F1:s13->s14,314560648
55,lane14:F3:s11->s12,pp_message,forward,3,-1,11,14,190,206,11,12,-1,p2p,4712346,4712346,0,,,5108847786,5113560132,rank190:F3,0
55,rank206:F3,compute,forward,3,206,12,14,206,206,12,12,3,steady,308465318,0,0,1.7854777499459553e+18,1.7854777502544207e+18,5113560132,5422025450,lane14:F3:s11->s12,160765860
55,lane14:B0:s15->s14,pp_message,backward,0,-1,15,14,254,238,15,14,-1,p2p,4712346,4712346,0,,,5373013394,5377725740,rank254:B0,0
55,lane14:F2:s13->s14,pp_message,forward,2,-1,13,14,222,238,13,14,-1,p2p,4712346,4712346,0,,,5409852544,5414564890,rank222:F2,0
55,lane14:F1:s14->s15,pp_message,forward,1,-1,14,14,238,254,14,15,-1,p2p,4712346,4712346,0,,,5411895439,5416607785,rank238:F1,0
55,rank238:B0,compute,backward,0,238,14,14,238,238,14,14,2,steady,679994220,0,0,1.7854777502982595e+18,1.7854777509782536e+18,5416607785,6096602005,lane14:F1:s14->s15,4712346
55,rank254:F1,compute,forward,1,254,15,14,254,254,15,15,2,steady,192035916,0,0,1.7854777502981594e+18,1.7854777504901952e+18,5416607785,5608643701,lane14:F1:s14->s15,43594391
55,lane14:F3:s12->s13,pp_message,forward,3,-1,12,14,206,222,12,13,-1,p2p,4712346,4712346,0,,,5422025450,5426737796,rank206:F3,0
55,rank254:B1,compute,backward,1,254,15,14,254,254,15,15,3,steady,371217516,0,0,1.7854777504903619e+18,1.7854777508615793e+18,5608643701,5979861217,rank254:F1,0
55,lane14:B1:s15->s14,pp_message,backward,1,-1,15,14,254,238,15,14,-1,p2p,4712346,4712346,0,,,5979861217,5984573563,rank254:B1,0
55,lane14:B0:s14->s13,pp_message,backward,0,-1,14,14,238,222,14,13,-1,p2p,4712346,4712346,0,,,6096602005,6101314351,rank238:B0,0
55,rank222:B0,compute,backward,0,222,13,14,222,222,13,13,3,steady,689906646,0,0,1.7854777510790085e+18,1.7854777517689152e+18,6101314351,6791220997,lane14:B0:s14->s13,691461807
55,rank238:F2,compute,forward,2,238,14,14,238,238,14,14,3,steady,315644171,0,0,1.7854777510787008e+18,1.785477751394345e+18,6101314351,6416958522,lane14:B0:s14->s13,4712346
55,lane14:F2:s14->s15,pp_message,forward,2,-1,14,14,238,254,14,15,-1,p2p,4712346,4712346,0,,,6416958522,6421670868,rank238:F2,0
55,rank238:B1,compute,backward,1,238,14,14,238,238,14,14,4,steady,691906812,0,0,1.7854777514003256e+18,1.7854777520922324e+18,6421670868,7113577680,lane14:F2:s14->s15,4712346
55,rank254:F2,compute,forward,2,254,15,14,254,254,15,15,4,steady,195546062,0,0,1.785477751400258e+18,1.7854777515958042e+18,6421670868,6617216930,lane14:F2:s14->s15,441809651
55,rank254:B2,compute,backward,2,254,15,14,254,254,15,15,5,steady,365094917,0,0,1.785477751595962e+18,1.785477751961057e+18,6617216930,6982311847,rank254:F2,0
55,lane14:B0:s13->s12,pp_message,backward,0,-1,13,14,222,206,13,12,-1,p2p,4712346,4712346,0,,,6791220997,6795933343,rank222:B0,0
