iteration,node_id,kind,phase,microbatch,rank,pp_stage,pp_lane,src_rank,dst_rank,src_stage,dst_stage,sequence,region,duration_ns,network_service_ns,software_completion_ns,observed_start_ns,observed_end_ns,predicted_relative_start_ns,predicted_relative_end_ns,critical_predecessor,local_wait_ns,predicted_lane_origin_ns,predicted_start_ns,predicted_end_ns
55,rank209:B1,compute,backward,1,209,13,1,209,209,13,13,5,steady,685961032,0,0,1.7854777520900022e+18,1.7854777527759634e+18,6978827714,7664788746,lane1:F3:s13->s14,4712346,1785477744808791856,1785477751787619570,1785477752473580602
55,rank225:F3,compute,forward,3,225,14,1,225,225,14,14,5,steady,308983369,0,0,1.785477752090014e+18,1.7854777523989975e+18,6978827714,7287811083,lane1:F3:s13->s14,17406360,1785477744808791856,1785477751787619570,1785477752096602939
55,lane1:F3:s14->s15,pp_message,forward,3,-1,14,1,225,241,14,15,-1,p2p,4712346,4712346,0,,,7287811083,7292523429,rank225:F3,0,1785477744808791856,1785477752096602939,1785477752101315285
55,rank225:B2,compute,backward,2,225,14,1,225,225,14,14,6,steady,686422848,0,0,1.785477752405053e+18,1.785477753091476e+18,7292523429,7978946277,lane1:F3:s14->s15,4712346,1785477744808791856,1785477752101315285,1785477752787738133
55,rank241:F3,compute,forward,3,241,15,1,241,241,15,15,6,steady,189678555,0,0,1.7854777524050191e+18,1.7854777525946977e+18,7292523429,7482201984,lane1:F3:s14->s15,454074433,1785477744808791856,1785477752101315285,1785477752290993840
55,lane1:B0:s12->s11,pp_message,backward,0,-1,12,1,193,177,12,11,-1,p2p,4712346,4712346,0,,,7342200204,7346912550,rank193:B0,0,1785477744808791856,1785477752150992060,1785477752155704406
55,rank177:B0,compute,backward,0,177,11,1,177,177,11,11,4,cooldown,674767653,0,0,1.7854777525516388e+18,1.7854777532264064e+18,7346912550,8021680203,lane1:B0:s12->s11,2474597246,1785477744808791856,1785477752155704406,1785477752830472059
55,rank241:B3,compute,backward,3,241,15,1,241,241,15,15,7,steady,368703802,0,0,1.7854777525948705e+18,1.7854777529635743e+18,7482201984,7850905786,rank241:F3,0,1785477744808791856,1785477752290993840,1785477752659697642
55,lane1:B1:s13->s12,pp_message,backward,1,-1,13,1,209,193,13,12,-1,p2p,4712346,4712346,0,,,7664788746,7669501092,rank209:B1,0,1785477744808791856,1785477752473580602,1785477752478292948
55,rank193:B1,compute,backward,1,193,12,1,193,193,12,12,5,cooldown,679946517,0,0,1.785477752873903e+18,1.7854777535538496e+18,7669501092,8349447609,lane1:B1:s13->s12,327300888,1785477744808791856,1785477752478292948,1785477753158239465
55,lane1:B3:s15->s14,pp_message,backward,3,-1,15,1,241,225,15,14,-1,p2p,4712346,4712346,0,,,7850905786,7855618132,rank241:B3,0,1785477744808791856,1785477752659697642,1785477752664409988
55,lane1:B2:s14->s13,pp_message,backward,2,-1,14,1,225,209,14,13,-1,p2p,4712346,4712346,0,,,7978946277,7983658623,rank225:B2,0,1785477744808791856,1785477752787738133,1785477752792450479
55,rank209:B2,compute,backward,2,209,13,1,209,209,13,13,6,cooldown,690644864,0,0,1.7854777531909238e+18,1.7854777538815685e+18,7983658623,8674303487,lane1:B2:s14->s13,318869877,1785477744808791856,1785477752792450479,1785477753483095343
55,rank225:B3,compute,backward,3,225,14,1,225,225,14,14,7,cooldown,685787407,0,0,1.785477753196084e+18,1.7854777538818716e+18,7983658623,8669446030,lane1:B2:s14->s13,4712346,1785477744808791856,1785477752792450479,1785477753478237886
55,lane1:B0:s11->s10,pp_message,backward,0,-1,11,1,177,161,11,10,-1,p2p,4712346,4712346,0,,,8021680203,8026392549,rank177:B0,0,1785477744808791856,1785477752830472059,1785477752835184405
55,rank161:B0,compute,backward,0,161,10,1,161,161,10,10,4,cooldown,686109776,0,0,1.7854777533240008e+18,1.7854777540101105e+18,8026392549,8712502325,lane1:B0:s11->s10,3465730643,1785477744808791856,1785477752835184405,1785477753521294181
55,lane1:B1:s12->s11,pp_message,backward,1,-1,12,1,193,177,12,11,-1,p2p,4712346,4712346,0,,,8349447609,8354159955,rank193:B1,0,1785477744808791856,1785477753158239465,1785477753162951811
55,rank177:B1,compute,backward,1,177,11,1,177,177,11,11,5,cooldown,683221945,0,0,1.7854777536531428e+18,1.7854777543363645e+18,8354159955,9037381900,lane1:B1:s12->s11,332479752,1785477744808791856,1785477753162951811,1785477753846173756
55,lane1:B3:s14->s13,pp_message,backward,3,-1,14,1,225,209,14,13,-1,p2p,4712346,4712346,0,,,8669446030,8674158376,rank225:B3,0,1785477744808791856,1785477753478237886,1785477753482950232
55,lane1:B2:s13->s12,pp_message,backward,2,-1,13,1,209,193,13,12,-1,p2p,4712346,4712346,0,,,8674303487,8679015833,rank209:B2,0,1785477744808791856,1785477753483095343,1785477753487807689
55,rank193:B2,compute,backward,2,193,12,1,193,193,12,12,6,cooldown,681388067,0,0,1.7854777539792648e+18,1.785477754660653e+18,8679015833,9360403900,lane1:B2:s13->s12,329568224,1785477744808791856,1785477753487807689,1785477754169195756
55,rank209:B3,compute,backward,3,209,13,1,209,209,13,13,7,cooldown,682171653,0,0,1.7854777539843348e+18,1.7854777546665065e+18,8679015833,9361187486,lane1:B2:s13->s12,4712346,1785477744808791856,1785477753487807689,1785477754169979342
55,lane1:B0:s10->s9,pp_message,backward,0,-1,10,1,161,145,10,9,-1,p2p,4712346,4712346,0,,,8712502325,8717214671,rank161:B0,0,1785477744808791856,1785477753521294181,1785477753526006527
55,rank145:B0,compute,backward,0,145,9,1,145,145,9,9,4,cooldown,702597554,0,0,1.7854777541090322e+18,1.7854777548116298e+18,8717214671,9419812225,lane1:B0:s10->s9,4472199740,1785477744808791856,1785477753526006527,1785477754228604081
55,lane1:B1:s11->s10,pp_message,backward,1,-1,11,1,177,161,11,10,-1,p2p,4712346,4712346,0,,,9037381900,9042094246,rank177:B1,0,1785477744808791856,1785477753846173756,1785477753850886102
55,rank161:B1,compute,backward,1,161,10,1,161,161,10,10,5,cooldown,678596953,0,0,1.7854777544344986e+18,1.7854777551130957e+18,9042094246,9720691199,lane1:B1:s11->s10,329591921,1785477744808791856,1785477753850886102,1785477754529483055
55,lane1:B2:s12->s11,pp_message,backward,2,-1,12,1,193,177,12,11,-1,p2p,4712346,4712346,0,,,9360403900,9365116246,rank193:B2,0,1785477744808791856,1785477754169195756,1785477754173908102
55,lane1:B3:s13->s12,pp_message,backward,3,-1,13,1,209,193,13,12,-1,p2p,4712346,4712346,0,,,9361187486,9365899832,rank209:B3,0,1785477744808791856,1785477754169979342,1785477754174691688
55,rank177:B2,compute,backward,2,177,11,1,177,177,11,11,6,cooldown,682249990,0,0,1.785477754760143e+18,1.785477755442393e+18,9365116246,10047366236,lane1:B2:s12->s11,327734346,1785477744808791856,1785477754173908102,1785477754856158092
55,rank193:B3,compute,backward,3,193,12,1,193,193,12,12,7,cooldown,678862501,0,0,1.785477754765246e+18,1.7854777554441085e+18,9365899832,10044762333,lane1:B3:s13->s12,5495932,1785477744808791856,1785477754174691688,1785477754853554189
55,lane1:B0:s9->s8,pp_message,backward,0,-1,9,1,145,129,9,8,-1,p2p,4712346,4712346,0,,,9419812225,9424524571,rank145:B0,0,1785477744808791856,1785477754228604081,1785477754233316427
55,rank129:B0,compute,backward,0,129,8,1,129,129,8,8,4,cooldown,688068377,0,0,1.7854777549120092e+18,1.7854777556000776e+18,9424524571,10112592948,lane1:B0:s9->s8,5503314914,1785477744808791856,1785477754233316427,1785477754921384804
55,lane1:B1:s10->s9,pp_message,backward,1,-1,10,1,161,145,10,9,-1,p2p,4712346,4712346,0,,,9720691199,9725403545,rank161:B1,0,1785477744808791856,1785477754529483055,1785477754534195401
55,rank145:B1,compute,backward,1,145,9,1,145,145,9,9,5,cooldown,697592883,0,0,1.7854777552120433e+18,1.785477755909636e+18,9725403545,10422996428,lane1:B1:s10->s9,305591320,1785477744808791856,1785477754534195401,1785477755231788284
55,lane1:B3:s12->s11,pp_message,backward,3,-1,12,1,193,177,12,11,-1,p2p,4712346,4712346,0,,,10044762333,10049474679,rank193:B3,0,1785477744808791856,1785477754853554189,1785477754858266535
55,lane1:B2:s11->s10,pp_message,backward,2,-1,11,1,177,161,11,10,-1,p2p,4712346,4712346,0,,,10047366236,10052078582,rank177:B2,0,1785477744808791856,1785477754856158092,1785477754860870438
55,rank161:B2,compute,backward,2,161,10,1,161,161,10,10,6,cooldown,679352949,0,0,1.7854777555398006e+18,1.7854777562191537e+18,10052078582,10731431531,lane1:B2:s11->s10,331387383,1785477744808791856,1785477754860870438,1785477755540223387
55,rank177:B3,compute,backward,3,177,11,1,177,177,11,11,7,cooldown,676475698,0,0,1.785477755545019e+18,1.7854777562214945e+18,10052078582,10728554280,lane1:B2:s11->s10,4712346,1785477744808791856,1785477754860870438,1785477755537346136
55,lane1:B0:s8->s7,pp_message,backward,0,-1,8,1,129,113,8,7,-1,p2p,4712346,4712346,0,,,10112592948,10117305294,rank129:B0,0,1785477744808791856,1785477754921384804,1785477754926097150
55,rank113:B0,compute,backward,0,113,7,1,113,113,7,7,4,cooldown,679968393,0,0,1.785477755698416e+18,1.7854777563783846e+18,10117305294,10797273687,lane1:B0:s8->s7,6511732122,1785477744808791856,1785477754926097150,1785477755606065543
55,lane1:B1:s9->s8,pp_message,backward,1,-1,9,1,145,129,9,8,-1,p2p,4712346,4712346,0,,,10422996428,10427708774,rank145:B1,0,1785477744808791856,1785477755231788284,1785477755236500630
55,rank129:B1,compute,backward,1,129,8,1,129,129,8,8,5,cooldown,694281416,0,0,1.7854777560086287e+18,1.7854777567029102e+18,10427708774,11121990190,lane1:B1:s9->s8,315115826,1785477744808791856,1785477755236500630,1785477755930782046
55,lane1:B3:s11->s10,pp_message,backward,3,-1,11,1,177,161,11,10,-1,p2p,4712346,4712346,0,,,10728554280,10733266626,rank177:B3,0,1785477744808791856,1785477755537346136,1785477755542058482
55,lane1:B2:s10->s9,pp_message,backward,2,-1,10,1,161,145,10,9,-1,p2p,4712346,4712346,0,,,10731431531,10736143877,rank161:B2,0,1785477744808791856,1785477755540223387,1785477755544935733
55,rank145:B2,compute,backward,2,145,9,1,145,145,9,9,6,cooldown,700253472,0,0,1.785477756317601e+18,1.7854777570178545e+18,10736143877,11436397349,lane1:B2:s10->s9,313147449,1785477744808791856,1785477755544935733,1785477756245189205
55,rank161:B3,compute,backward,3,161,10,1,161,161,10,10,7,cooldown,679372104,0,0,1.7854777563227653e+18,1.7854777570021373e+18,10736143877,11415515981,lane1:B2:s10->s9,4712346,1785477744808791856,1785477755544935733,1785477756224307837
55,lane1:B0:s7->s6,pp_message,backward,0,-1,7,1,113,97,7,6,-1,p2p,4712346,4712346,0,,,10797273687,10801986033,rank113:B0,0,1785477744808791856,1785477755606065543,1785477755610777889
55,rank97:B0,compute,backward,0,97,6,1,97,97,6,6,4,cooldown,701561042,0,0,1.7854777564781919e+18,1.785477757179753e+18,10801986033,11503547075,lane1:B0:s7->s6,7541769824,1785477744808791856,1785477755610777889,1785477756312338931
55,lane1:B1:s8->s7,pp_message,backward,1,-1,8,1,129,113,8,7,-1,p2p,4712346,4712346,0,,,11121990190,11126702536,rank129:B1,0,1785477744808791856,1785477755930782046,1785477755935494392
55,rank113:B1,compute,backward,1,113,7,1,113,113,7,7,5,cooldown,684251433,0,0,1.7854777568003802e+18,1.7854777574846316e+18,11126702536,11810953969,lane1:B1:s8->s7,329428849,1785477744808791856,1785477755935494392,1785477756619745825
55,lane1:B3:s10->s9,pp_message,backward,3,-1,10,1,161,145,10,9,-1,p2p,4712346,4712346,0,,,11415515981,11420228327,rank161:B3,0,1785477744808791856,1785477756224307837,1785477756229020183
55,lane1:B2:s9->s8,pp_message,backward,2,-1,9,1,145,129,9,8,-1,p2p,4712346,4712346,0,,,11436397349,11441109695,rank145:B2,0,1785477744808791856,1785477756245189205,1785477756249901551
55,rank129:B2,compute,backward,2,129,8,1,129,129,8,8,6,cooldown,690317498,0,0,1.785477757117114e+18,1.7854777578074317e+18,11441109695,12131427193,lane1:B2:s9->s8,319119505,1785477744808791856,1785477756249901551,1785477756940219049
55,rank145:B3,compute,backward,3,145,9,1,145,145,9,9,7,cooldown,697353593,0,0,1.7854777571221857e+18,1.7854777578195392e+18,11441109695,12138463288,lane1:B2:s9->s8,4712346,1785477744808791856,1785477756249901551,1785477756947255144
55,lane1:B0:s6->s5,pp_message,backward,0,-1,6,1,97,81,6,5,-1,p2p,4712346,4712346,0,,,11503547075,11508259421,rank97:B0,0,1785477744808791856,1785477756312338931,1785477756317051277
55,rank81:B0,compute,backward,0,81,5,1,81,81,5,5,4,cooldown,707210826,0,0,1.7854777572800788e+18,1.7854777579872899e+18,11508259421,12215470247,lane1:B0:s6->s5,8571739181,1785477744808791856,1785477756317051277,1785477757024262103
55,lane1:B1:s7->s6,pp_message,backward,1,-1,7,1,113,97,7,6,-1,p2p,4712346,4712346,0,,,11810953969,11815666315,rank113:B1,0,1785477744808791856,1785477756619745825,1785477756624458171
55,rank97:B1,compute,backward,1,97,6,1,97,97,6,6,5,cooldown,719954652,0,0,1.785477757583476e+18,1.7854777583034307e+18,11815666315,12535620967,lane1:B1:s7->s6,312119240,1785477744808791856,1785477756624458171,1785477757344412823
55,lane1:B2:s8->s7,pp_message,backward,2,-1,8,1,129,113,8,7,-1,p2p,4712346,4712346,0,,,12131427193,12136139539,rank129:B2,0,1785477744808791856,1785477756940219049,1785477756944931395
55,rank113:B2,compute,backward,2,113,7,1,113,113,7,7,6,cooldown,683276075,0,0,1.7854777579050158e+18,1.7854777585882918e+18,12136139539,12819415614,lane1:B2:s8->s7,325185570,1785477744808791856,1785477756944931395,1785477757628207470
55,lane1:B3:s9->s8,pp_message,backward,3,-1,9,1,145,129,9,8,-1,p2p,4712346,4712346,0,,,12138463288,12143175634,rank145:B3,0,1785477744808791856,1785477756947255144,1785477756951967490
55,rank129:B3,compute,backward,3,129,8,1,129,129,8,8,7,cooldown,681871517,0,0,1.785477757918388e+18,1.7854777586002596e+18,12143175634,12825047151,lane1:B3:s9->s8,11748441,1785477744808791856,1785477756951967490,1785477757633839007
55,lane1:B0:s5->s4,pp_message,backward,0,-1,5,1,81,65,5,4,-1,p2p,4712346,4712346,0,,,12215470247,12220182593,rank81:B0,0,1785477744808791856,1785477757024262103,1785477757028974449
55,rank65:B0,compute,backward,0,65,4,1,65,65,4,4,4,cooldown,698965662,0,0,1.7854777580860357e+18,1.7854777587850012e+18,12220182593,12919148255,lane1:B0:s5->s4,9619317731,1785477744808791856,1785477757028974449,1785477757727940111
55,lane1:B1:s6->s5,pp_message,backward,1,-1,6,1,97,81,6,5,-1,p2p,4712346,4712346,0,,,12535620967,12540333313,rank97:B1,0,1785477744808791856,1785477757344412823,1785477757349125169
55,rank81:B1,compute,backward,1,81,5,1,81,81,5,5,5,cooldown,704259869,0,0,1.785477758402722e+18,1.785477759106982e+18,12540333313,13244593182,lane1:B1:s6->s5,324863066,1785477744808791856,1785477757349125169,1785477758053385038
55,lane1:B2:s7->s6,pp_message,backward,2,-1,7,1,113,97,7,6,-1,p2p,4712346,4712346,0,,,12819415614,12824127960,rank113:B2,0,1785477744808791856,1785477757628207470,1785477757632919816
55,rank97:B2,compute,backward,2,97,6,1,97,97,6,6,6,cooldown,695166219,0,0,1.7854777586865992e+18,1.7854777593817654e+18,12824127960,13519294179,lane1:B2:s7->s6,288506993,1785477744808791856,1785477757632919816,1785477758328086035
55,lane1:B3:s8->s7,pp_message,backward,3,-1,8,1,129,113,8,7,-1,p2p,4712346,4712346,0,,,12825047151,12829759497,rank129:B3,0,1785477744808791856,1785477757633839007,1785477757638551353
55,rank113:B3,compute,backward,3,113,7,1,113,113,7,7,7,cooldown,679887307,0,0,1.785477758697596e+18,1.7854777593774833e+18,12829759497,13509646804,lane1:B3:s8->s7,10343883,1785477744808791856,1785477757638551353,1785477758318438660
55,lane1:B0:s4->s3,pp_message,backward,0,-1,4,1,65,49,4,3,-1,p2p,4712346,4712346,0,,,12919148255,12923860601,rank65:B0,0,1785477744808791856,1785477757727940111,1785477757732652457
55,rank49:B0,compute,backward,0,49,3,1,49,49,3,3,4,cooldown,709627154,0,0,1.7854777588836165e+18,1.7854777595932436e+18,12923860601,13633487755,lane1:B0:s4->s3,10641083537,1785477744808791856,1785477757732652457,1785477758442279611
55,lane1:B1:s5->s4,pp_message,backward,1,-1,5,1,81,65,5,4,-1,p2p,4712346,4712346,0,,,13244593182,13249305528,rank81:B1,0,1785477744808791856,1785477758053385038,1785477758058097384
55,rank65:B1,compute,backward,1,65,4,1,65,65,4,4,5,cooldown,697965310,0,0,1.7854777592057068e+18,1.785477759903672e+18,13249305528,13947270838,lane1:B1:s5->s4,330157273,1785477744808791856,1785477758058097384,1785477758756062694
55,lane1:B3:s7->s6,pp_message,backward,3,-1,7,1,113,97,7,6,-1,p2p,4712346,4712346,0,,,13509646804,13514359150,rank113:B3,0,1785477744808791856,1785477758318438660,1785477758323151006
55,lane1:B2:s6->s5,pp_message,backward,2,-1,6,1,97,81,6,5,-1,p2p,4712346,4712346,0,,,13519294179,13524006525,rank97:B2,0,1785477744808791856,1785477758328086035,1785477758332798381
55,rank81:B2,compute,backward,2,81,5,1,81,81,5,5,6,cooldown,711044286,0,0,1.7854777594813128e+18,1.785477760192357e+18,13524006525,14235050811,lane1:B2:s6->s5,279413343,1785477744808791856,1785477758332798381,1785477759043842667
55,rank97:B3,compute,backward,3,97,6,1,97,97,6,6,7,cooldown,689402654,0,0,1.7854777594863142e+18,1.7854777601757169e+18,13524006525,14213409179,lane1:B2:s6->s5,4712346,1785477744808791856,1785477758332798381,1785477759022201035
55,lane1:B0:s3->s2,pp_message,backward,0,-1,3,1,49,33,3,2,-1,p2p,4712346,4712346,0,,,13633487755,13638200101,rank49:B0,0,1785477744808791856,1785477758442279611,1785477758446991957
55,rank33:B0,compute,backward,0,33,2,1,33,33,2,2,4,cooldown,714710164,0,0,1.7854777596925153e+18,1.7854777604072256e+18,13638200101,14352910265,lane1:B0:s3->s2,11694015795,1785477744808791856,1785477758446991957,1785477759161702121
55,lane1:B1:s4->s3,pp_message,backward,1,-1,4,1,65,49,4,3,-1,p2p,4712346,4712346,0,,,13947270838,13951983184,rank65:B1,0,1785477744808791856,1785477758756062694,1785477758760775040
55,rank49:B1,compute,backward,1,49,3,1,49,49,3,3,5,cooldown,703394040,0,0,1.7854777600036751e+18,1.7854777607070692e+18,13951983184,14655377224,lane1:B1:s4->s3,318495429,1785477744808791856,1785477758760775040,1785477759464169080
55,lane1:B3:s6->s5,pp_message,backward,3,-1,6,1,97,81,6,5,-1,p2p,4712346,4712346,0,,,14213409179,14218121525,rank97:B3,0,1785477744808791856,1785477759022201035,1785477759026913381
55,lane1:B2:s5->s4,pp_message,backward,2,-1,5,1,81,65,5,4,-1,p2p,4712346,4712346,0,,,14235050811,14239763157,rank81:B2,0,1785477744808791856,1785477759043842667,1785477759048555013
55,rank65:B2,compute,backward,2,65,4,1,65,65,4,4,6,cooldown,693616489,0,0,1.78547776029069e+18,1.7854777609843064e+18,14239763157,14933379646,lane1:B2:s5->s4,292492319,1785477744808791856,1785477759048555013,1785477759742171502
55,rank81:B3,compute,backward,3,81,5,1,81,81,5,5,7,cooldown,685934010,0,0,1.785477760295848e+18,1.785477760981782e+18,14239763157,14925697167,lane1:B2:s5->s4,4712346,1785477744808791856,1785477759048555013,1785477759734489023
55,lane1:B0:s2->s1,pp_message,backward,0,-1,2,1,33,17,2,1,-1,p2p,4712346,4712346,0,,,14352910265,14357622611,rank33:B0,0,1785477744808791856,1785477759161702121,1785477759166414467
55,rank17:B0,compute,backward,0,17,1,1,17,17,1,1,4,cooldown,724048595,0,0,1.7854777605058747e+18,1.7854777612299233e+18,14357622611,15081671206,lane1:B0:s2->s1,12876477671,1785477744808791856,1785477759166414467,1785477759890463062
55,lane1:B1:s3->s2,pp_message,backward,1,-1,3,1,49,33,3,2,-1,p2p,4712346,4712346,0,,,14655377224,14660089570,rank49:B1,0,1785477744808791856,1785477759464169080,1785477759468881426
55,rank33:B1,compute,backward,1,33,2,1,33,33,2,2,5,cooldown,708560055,0,0,1.78547776080599e+18,1.7854777615145498e+18,14660089570,15368649625,lane1:B1:s3->s2,307179305,1785477744808791856,1785477759468881426,1785477760177441481
55,lane1:B3:s5->s4,pp_message,backward,3,-1,5,1,81,65,5,4,-1,p2p,4712346,4712346,0,,,14925697167,14930409513,rank81:B3,0,1785477744808791856,1785477759734489023,1785477759739201369
55,lane1:B2:s4->s3,pp_message,backward,2,-1,4,1,65,49,4,3,-1,p2p,4712346,4712346,0,,,14933379646,14938091992,rank65:B2,0,1785477744808791856,1785477759742171502,1785477759746883848
55,rank49:B2,compute,backward,2,49,3,1,49,49,3,3,6,cooldown,723820297,0,0,1.7854777610839007e+18,1.785477761807721e+18,14938091992,15661912289,lane1:B2:s4->s3,282714768,1785477744808791856,1785477759746883848,1785477760470704145
55,rank65:B3,compute,backward,3,65,4,1,65,65,4,4,7,cooldown,694805746,0,0,1.7854777610889188e+18,1.7854777617837245e+18,14938091992,15632897738,lane1:B2:s4->s3,4712346,1785477744808791856,1785477759746883848,1785477760441689594
